sample_id,original_idx,vistgerd_idx,vistlendi_idx,vistgerd,vistlendi
3300,7615,19,5,Grasmelavist,Melar og sandlendi
3301,6292,34,8,Lyngmóavist á láglendi,Mólendi
3302,3533,5,12,Brokflóavist,Votlendi
3303,6480,48,12,Runnamýravist á láglendi,Votlendi
3304,3760,48,12,Runnamýravist á láglendi,Votlendi
3305,6075,60,12,Starungsmýravist,Votlendi
3306,1274,59,12,Starungsflóavist,Votlendi
3307,5541,38,7,Melagambravist,Moslendi
3308,2094,23,12,Gulstararflóavist,Votlendi
3309,1564,26,12,Hrossanálarvist,Votlendi
3310,6126,36,2,Língresis- og vingulsvist,Graslendi
3311,7167,34,8,Lyngmóavist á láglendi,Mólendi
3312,4572,50,5,Sanda- og vikravist,Melar og sandlendi
3313,3480,34,8,Lyngmóavist á láglendi,Mólendi
3314,6621,63,12,Tjarnastararflóavist,Votlendi
3315,7248,13,8,Fjalldrapamóavist,Mólendi
3316,4327,2,10,Birkiskógur,Skóglendi
3317,7976,14,8,Flagmóavist,Mólendi
3318,2714,41,5,Mosamelavist,Melar og sandlendi
3319,6410,63,12,Tjarnastararflóavist,Votlendi
3320,2840,5,12,Brokflóavist,Votlendi
3321,3136,34,8,Lyngmóavist á láglendi,Mólendi
3322,7814,36,2,Língresis- og vingulsvist,Graslendi
3323,6803,60,12,Starungsmýravist,Votlendi
3324,3874,13,8,Fjalldrapamóavist,Mólendi
3325,7197,5,12,Brokflóavist,Votlendi
3326,5586,29,10,Kjarrskógavist,Skóglendi
3327,3485,23,12,Gulstararflóavist,Votlendi
3328,3959,48,12,Runnamýravist á láglendi,Votlendi
3329,1612,67,8,Víðikjarrvist,Mólendi
3330,4268,3,2,Blómgresisvist,Graslendi
3331,3888,48,12,Runnamýravist á láglendi,Votlendi
3332,5060,13,8,Fjalldrapamóavist,Mólendi
3333,1907,34,8,Lyngmóavist á láglendi,Mólendi
3334,2580,41,5,Mosamelavist,Melar og sandlendi
3335,7230,34,8,Lyngmóavist á láglendi,Mólendi
3336,1237,63,12,Tjarnastararflóavist,Votlendi
3337,4825,10,5,Eyðimelavist,Melar og sandlendi
3338,3117,42,8,Mosamóavist,Mólendi
3339,4760,14,8,Flagmóavist,Mólendi
3340,4054,32,3,Lynghraunavist,Hraunlendi
3341,4730,60,12,Starungsmýravist,Votlendi
3342,4255,54,11,Sjávarkletta- og eyjavist,Strandlendi
3343,5477,25,7,Hraungambravist,Moslendi
3344,4154,39,6,Moldavist,Moldir
3345,7557,24,12,Hengistararflóavist,Votlendi
3346,7479,36,2,Língresis- og vingulsvist,Graslendi
3347,5498,66,9,Urðarskriðuvist,Skriður og klettar
3348,3415,7,12,Dýjavist,Votlendi
3349,3858,20,8,Grasmóavist,Mólendi
3350,7089,48,12,Runnamýravist á láglendi,Votlendi
3351,4537,58,8,Starmóavist,Mólendi
3352,5774,19,5,Grasmelavist,Melar og sandlendi
3353,4807,13,8,Fjalldrapamóavist,Mólendi
3354,2571,60,12,Starungsmýravist,Votlendi
3355,2185,0,0,Alaskalúpína,Aðrar landgerðir
3356,5765,60,12,Starungsmýravist,Votlendi
3357,3923,60,12,Starungsmýravist,Votlendi
3358,5084,36,2,Língresis- og vingulsvist,Graslendi
3359,6117,1,1,Auravist,Eyrar
3360,6,57,2,Snarrótarvist,Graslendi
3361,824,47,12,Runnamýravist á hálendi,Votlendi
3362,5840,19,5,Grasmelavist,Melar og sandlendi
3363,1178,17,2,Grasengjavist,Graslendi
3364,2722,42,8,Mosamóavist,Mólendi
3365,6057,5,12,Brokflóavist,Votlendi
3366,2202,64,0,Tún og akurlendi,Aðrar landgerðir
3367,2841,65,0,Uppgræðslur,Aðrar landgerðir
3368,3393,41,5,Mosamelavist,Melar og sandlendi
3369,3297,34,8,Lyngmóavist á láglendi,Mólendi
3370,342,53,11,Sjávarfitjungsvist,Strandlendi
3371,863,49,12,Rústamýravist,Votlendi
3372,1690,25,7,Hraungambravist,Moslendi
3373,5687,17,2,Grasengjavist,Graslendi
3374,411,52,11,Sandstrandarvist,Strandlendi
3375,3626,69,8,Víðimóavist,Mólendi
3376,5180,50,5,Sanda- og vikravist,Melar og sandlendi
3377,3939,67,8,Víðikjarrvist,Mólendi
3378,7849,6,2,Bugðupuntsvist,Graslendi
3379,1558,67,8,Víðikjarrvist,Mólendi
3380,4188,39,6,Moldavist,Moldir
3381,4087,68,5,Víðimelavist,Melar og sandlendi
3382,350,58,8,Starmóavist,Mólendi
3383,2121,60,12,Starungsmýravist,Votlendi
3384,7124,60,12,Starungsmýravist,Votlendi
3385,6915,26,12,Hrossanálarvist,Votlendi
3386,2924,5,12,Brokflóavist,Votlendi
3387,5130,24,12,Hengistararflóavist,Votlendi
3388,1313,15,3,Fléttuhraunavist,Hraunlendi
3389,7746,60,12,Starungsmýravist,Votlendi
3390,6013,5,12,Brokflóavist,Votlendi
3391,7755,61,2,Stinnastararvist,Graslendi
3392,7751,22,11,Gulstararfitjavist,Strandlendi
3393,4667,67,8,Víðikjarrvist,Mólendi
3394,3374,34,8,Lyngmóavist á láglendi,Mólendi
3395,1592,42,8,Mosamóavist,Mólendi
3396,3222,34,8,Lyngmóavist á láglendi,Mólendi
3397,3336,34,8,Lyngmóavist á láglendi,Mólendi
3398,1857,39,6,Moldavist,Moldir
3399,5320,41,5,Mosamelavist,Melar og sandlendi
3400,760,17,2,Grasengjavist,Graslendi
3401,6897,60,12,Starungsmýravist,Votlendi
3402,22,67,8,Víðikjarrvist,Mólendi
3403,823,60,12,Starungsmýravist,Votlendi
3404,3442,34,8,Lyngmóavist á láglendi,Mólendi
3405,6213,34,8,Lyngmóavist á láglendi,Mólendi
3406,4514,36,2,Língresis- og vingulsvist,Graslendi
3407,3910,34,8,Lyngmóavist á láglendi,Mólendi
3408,5576,60,12,Starungsmýravist,Votlendi
3409,1545,48,12,Runnamýravist á láglendi,Votlendi
3410,4539,13,8,Fjalldrapamóavist,Mólendi
3411,1788,48,12,Runnamýravist á láglendi,Votlendi
3412,3400,20,8,Grasmóavist,Mólendi
3413,5344,69,8,Víðimóavist,Mólendi
3414,6801,26,12,Hrossanálarvist,Votlendi
3415,528,22,11,Gulstararfitjavist,Strandlendi
3416,4586,10,5,Eyðimelavist,Melar og sandlendi
3417,5390,34,8,Lyngmóavist á láglendi,Mólendi
3418,2441,60,12,Starungsmýravist,Votlendi
3419,118,25,7,Hraungambravist,Moslendi
3420,4717,10,5,Eyðimelavist,Melar og sandlendi
3421,1238,63,12,Tjarnastararflóavist,Votlendi
3422,4615,26,12,Hrossanálarvist,Votlendi
3423,4999,9,3,Eyðihraunavist,Hraunlendi
3424,2254,48,12,Runnamýravist á láglendi,Votlendi
3425,2923,60,12,Starungsmýravist,Votlendi
3426,2139,48,12,Runnamýravist á láglendi,Votlendi
3427,3016,34,8,Lyngmóavist á láglendi,Mólendi
3428,6970,22,11,Gulstararfitjavist,Strandlendi
3429,7380,60,12,Starungsmýravist,Votlendi
3430,983,67,8,Víðikjarrvist,Mólendi
3431,6397,60,12,Starungsmýravist,Votlendi
3432,7169,58,8,Starmóavist,Mólendi
3433,2191,60,12,Starungsmýravist,Votlendi
3434,6210,34,8,Lyngmóavist á láglendi,Mólendi
3435,2112,23,12,Gulstararflóavist,Votlendi
3436,6349,23,12,Gulstararflóavist,Votlendi
3437,4343,68,5,Víðimelavist,Melar og sandlendi
3438,5327,16,8,Fléttumóavist,Mólendi
3439,5454,34,8,Lyngmóavist á láglendi,Mólendi
3440,1674,60,12,Starungsmýravist,Votlendi
3441,2990,5,12,Brokflóavist,Votlendi
3442,1443,60,12,Starungsmýravist,Votlendi
3443,5177,24,12,Hengistararflóavist,Votlendi
3444,7664,48,12,Runnamýravist á láglendi,Votlendi
3445,3304,34,8,Lyngmóavist á láglendi,Mólendi
3446,1235,36,2,Língresis- og vingulsvist,Graslendi
3447,7629,67,8,Víðikjarrvist,Mólendi
3448,1627,34,8,Lyngmóavist á láglendi,Mólendi
3449,3362,41,5,Mosamelavist,Melar og sandlendi
3450,4297,62,11,Strandmelhólavist,Strandlendi
3451,2213,20,8,Grasmóavist,Mólendi
3452,6134,60,12,Starungsmýravist,Votlendi
3453,5712,60,12,Starungsmýravist,Votlendi
3454,4479,42,8,Mosamóavist,Mólendi
3455,458,25,7,Hraungambravist,Moslendi
3456,1727,16,8,Fléttumóavist,Mólendi
3457,2113,64,0,Tún og akurlendi,Aðrar landgerðir
3458,5677,36,2,Língresis- og vingulsvist,Graslendi
3459,6754,67,8,Víðikjarrvist,Mólendi
3460,2045,48,12,Runnamýravist á láglendi,Votlendi
3461,7901,12,4,Fjallahveravist,Jarðhitasvæði
3462,3741,48,12,Runnamýravist á láglendi,Votlendi
3463,7937,61,2,Stinnastararvist,Graslendi
3464,4573,50,5,Sanda- og vikravist,Melar og sandlendi
3465,5456,34,8,Lyngmóavist á láglendi,Mólendi
3466,651,60,12,Starungsmýravist,Votlendi
3467,3769,48,12,Runnamýravist á láglendi,Votlendi
3468,4734,16,8,Fléttumóavist,Mólendi
3469,367,25,7,Hraungambravist,Moslendi
3470,1302,26,12,Hrossanálarvist,Votlendi
3471,5986,60,12,Starungsmýravist,Votlendi
3472,6971,18,11,Grashólavist,Strandlendi
3473,5805,60,12,Starungsmýravist,Votlendi
3474,2288,48,12,Runnamýravist á láglendi,Votlendi
3475,18,60,12,Starungsmýravist,Votlendi
3476,813,60,12,Starungsmýravist,Votlendi
3477,3531,25,7,Hraungambravist,Moslendi
3478,2373,48,12,Runnamýravist á láglendi,Votlendi
3479,7553,5,12,Brokflóavist,Votlendi
3480,5004,10,5,Eyðimelavist,Melar og sandlendi
3481,7354,23,12,Gulstararflóavist,Votlendi
3482,7878,25,7,Hraungambravist,Moslendi
3483,4364,39,6,Moldavist,Moldir
3484,7314,48,12,Runnamýravist á láglendi,Votlendi
3485,1705,20,8,Grasmóavist,Mólendi
3486,1730,5,12,Brokflóavist,Votlendi
3487,1341,48,12,Runnamýravist á láglendi,Votlendi
3488,1575,60,12,Starungsmýravist,Votlendi
3489,4076,46,12,Rimamýravist,Votlendi
3490,107,36,2,Língresis- og vingulsvist,Graslendi
3491,4009,20,8,Grasmóavist,Mólendi
3492,5754,1,1,Auravist,Eyrar
3493,4871,50,5,Sanda- og vikravist,Melar og sandlendi
3494,848,68,5,Víðimelavist,Melar og sandlendi
3495,1331,13,8,Fjalldrapamóavist,Mólendi
3496,156,31,9,Ljónslappaskriðuvist,Skriður og klettar
3497,1462,48,12,Runnamýravist á láglendi,Votlendi
3498,1901,60,12,Starungsmýravist,Votlendi
3499,7541,60,12,Starungsmýravist,Votlendi
3500,4929,14,8,Flagmóavist,Mólendi
3501,4664,50,5,Sanda- og vikravist,Melar og sandlendi
3502,3713,42,8,Mosamóavist,Mólendi
3503,6795,47,12,Runnamýravist á hálendi,Votlendi
3504,7031,50,5,Sanda- og vikravist,Melar og sandlendi
3505,2507,60,12,Starungsmýravist,Votlendi
3506,58,9,3,Eyðihraunavist,Hraunlendi
3507,5549,41,5,Mosamelavist,Melar og sandlendi
3508,6907,25,7,Hraungambravist,Moslendi
3509,6901,36,2,Língresis- og vingulsvist,Graslendi
3510,3907,36,2,Língresis- og vingulsvist,Graslendi
3511,1409,60,12,Starungsmýravist,Votlendi
3512,4179,58,8,Starmóavist,Mólendi
3513,3500,13,8,Fjalldrapamóavist,Mólendi
3514,3940,34,8,Lyngmóavist á láglendi,Mólendi
3515,4933,8,1,Eyravist,Eyrar
3516,5221,34,8,Lyngmóavist á láglendi,Mólendi
3517,4791,20,8,Grasmóavist,Mólendi
3518,2078,20,8,Grasmóavist,Mólendi
3519,6590,36,2,Língresis- og vingulsvist,Graslendi
3520,1927,60,12,Starungsmýravist,Votlendi
3521,4490,69,8,Víðimóavist,Mólendi
3522,1981,48,12,Runnamýravist á láglendi,Votlendi
3523,1191,26,12,Hrossanálarvist,Votlendi
3524,1742,13,8,Fjalldrapamóavist,Mólendi
3525,6917,23,12,Gulstararflóavist,Votlendi
3526,2173,60,12,Starungsmýravist,Votlendi
3527,4549,58,8,Starmóavist,Mólendi
3528,1972,64,0,Tún og akurlendi,Aðrar landgerðir
3529,4794,60,12,Starungsmýravist,Votlendi
3530,3980,20,8,Grasmóavist,Mólendi
3531,41,60,12,Starungsmýravist,Votlendi
3532,7823,36,2,Língresis- og vingulsvist,Graslendi
3533,5207,9,3,Eyðihraunavist,Hraunlendi
3534,1657,11,2,Finnungsvist,Graslendi
3535,850,10,5,Eyðimelavist,Melar og sandlendi
3536,3661,16,8,Fléttumóavist,Mólendi
3537,3281,20,8,Grasmóavist,Mólendi
3538,7801,62,11,Strandmelhólavist,Strandlendi
3539,4249,54,11,Sjávarkletta- og eyjavist,Strandlendi
3540,4769,57,2,Snarrótarvist,Graslendi
3541,650,17,2,Grasengjavist,Graslendi
3542,935,33,8,Lyngmóavist á hálendi,Mólendi
3543,4397,50,5,Sanda- og vikravist,Melar og sandlendi
3544,719,33,8,Lyngmóavist á hálendi,Mólendi
3545,5509,9,3,Eyðihraunavist,Hraunlendi
3546,4695,50,5,Sanda- og vikravist,Melar og sandlendi
3547,2236,60,12,Starungsmýravist,Votlendi
3548,5280,9,3,Eyðihraunavist,Hraunlendi
3549,1290,26,12,Hrossanálarvist,Votlendi
3550,1454,48,12,Runnamýravist á láglendi,Votlendi
3551,7894,60,12,Starungsmýravist,Votlendi
3552,2332,60,12,Starungsmýravist,Votlendi
3553,2475,48,12,Runnamýravist á láglendi,Votlendi
3554,7300,63,12,Tjarnastararflóavist,Votlendi
3555,900,38,7,Melagambravist,Moslendi
3556,7337,23,12,Gulstararflóavist,Votlendi
3557,3810,41,5,Mosamelavist,Melar og sandlendi
3558,3502,5,12,Brokflóavist,Votlendi
3559,6106,36,2,Língresis- og vingulsvist,Graslendi
3560,135,60,12,Starungsmýravist,Votlendi
3561,3873,63,12,Tjarnastararflóavist,Votlendi
3562,1282,57,2,Snarrótarvist,Graslendi
3563,3326,20,8,Grasmóavist,Mólendi
3564,3758,13,8,Fjalldrapamóavist,Mólendi
3565,7072,60,12,Starungsmýravist,Votlendi
3566,2338,60,12,Starungsmýravist,Votlendi
3567,235,60,12,Starungsmýravist,Votlendi
3568,2977,60,12,Starungsmýravist,Votlendi
3569,666,36,2,Língresis- og vingulsvist,Graslendi
3570,1292,26,12,Hrossanálarvist,Votlendi
3571,1964,60,12,Starungsmýravist,Votlendi
3572,152,40,3,Mosahraunavist,Hraunlendi
3573,1643,51,12,Sandmýravist,Votlendi
3574,6175,48,12,Runnamýravist á láglendi,Votlendi
3575,6078,42,8,Mosamóavist,Mólendi
3576,4483,5,12,Brokflóavist,Votlendi
3577,403,22,11,Gulstararfitjavist,Strandlendi
3578,3818,13,8,Fjalldrapamóavist,Mólendi
3579,6667,20,8,Grasmóavist,Mólendi
3580,2878,20,8,Grasmóavist,Mólendi
3581,5736,60,12,Starungsmýravist,Votlendi
3582,3652,24,12,Hengistararflóavist,Votlendi
3583,6093,36,2,Língresis- og vingulsvist,Graslendi
3584,6202,19,5,Grasmelavist,Melar og sandlendi
3585,5045,26,12,Hrossanálarvist,Votlendi
3586,2567,1,1,Auravist,Eyrar
3587,4623,19,5,Grasmelavist,Melar og sandlendi
3588,5176,48,12,Runnamýravist á láglendi,Votlendi
3589,3367,41,5,Mosamelavist,Melar og sandlendi
3590,5988,5,12,Brokflóavist,Votlendi
3591,5585,60,12,Starungsmýravist,Votlendi
3592,234,47,12,Runnamýravist á hálendi,Votlendi
3593,7319,69,8,Víðimóavist,Mólendi
3594,6466,48,12,Runnamýravist á láglendi,Votlendi
3595,6974,23,12,Gulstararflóavist,Votlendi
3596,4158,68,5,Víðimelavist,Melar og sandlendi
3597,5460,68,5,Víðimelavist,Melar og sandlendi
3598,3406,38,7,Melagambravist,Moslendi
3599,4086,25,7,Hraungambravist,Moslendi
3600,4525,13,8,Fjalldrapamóavist,Mólendi
3601,6405,42,8,Mosamóavist,Mólendi
3602,4851,16,8,Fléttumóavist,Mólendi
3603,2217,41,5,Mosamelavist,Melar og sandlendi
3604,5703,63,12,Tjarnastararflóavist,Votlendi
3605,2350,60,12,Starungsmýravist,Votlendi
3606,4194,39,6,Moldavist,Moldir
3607,4442,9,3,Eyðihraunavist,Hraunlendi
3608,5745,14,8,Flagmóavist,Mólendi
3609,2900,42,8,Mosamóavist,Mólendi
3610,3727,34,8,Lyngmóavist á láglendi,Mólendi
3611,5423,33,8,Lyngmóavist á hálendi,Mólendi
3612,4234,39,6,Moldavist,Moldir
3613,7770,20,8,Grasmóavist,Mólendi
3614,3948,20,8,Grasmóavist,Mólendi
3615,1248,23,12,Gulstararflóavist,Votlendi
3616,474,5,12,Brokflóavist,Votlendi
3617,1715,25,7,Hraungambravist,Moslendi
3618,3347,20,8,Grasmóavist,Mólendi
3619,5209,10,5,Eyðimelavist,Melar og sandlendi
3620,6301,34,8,Lyngmóavist á láglendi,Mólendi
3621,6035,63,12,Tjarnastararflóavist,Votlendi
3622,7611,41,5,Mosamelavist,Melar og sandlendi
3623,334,13,8,Fjalldrapamóavist,Mólendi
3624,1519,67,8,Víðikjarrvist,Mólendi
3625,1717,25,7,Hraungambravist,Moslendi
3626,4808,41,5,Mosamelavist,Melar og sandlendi
3627,1608,67,8,Víðikjarrvist,Mólendi
3628,5479,34,8,Lyngmóavist á láglendi,Mólendi
3629,646,17,2,Grasengjavist,Graslendi
3630,596,19,5,Grasmelavist,Melar og sandlendi
3631,4244,34,8,Lyngmóavist á láglendi,Mólendi
3632,3218,42,8,Mosamóavist,Mólendi
3633,1171,36,2,Língresis- og vingulsvist,Graslendi
3634,7735,36,2,Língresis- og vingulsvist,Graslendi
3635,486,19,5,Grasmelavist,Melar og sandlendi
3636,5537,68,5,Víðimelavist,Melar og sandlendi
3637,7643,34,8,Lyngmóavist á láglendi,Mólendi
3638,5632,1,1,Auravist,Eyrar
3639,523,66,9,Urðarskriðuvist,Skriður og klettar
3640,2683,60,12,Starungsmýravist,Votlendi
3641,4122,39,6,Moldavist,Moldir
3642,942,28,7,Hélumosavist,Moslendi
3643,7877,34,8,Lyngmóavist á láglendi,Mólendi
3644,2032,60,12,Starungsmýravist,Votlendi
3645,1990,14,8,Flagmóavist,Mólendi
3646,5253,57,2,Snarrótarvist,Graslendi
3647,2050,48,12,Runnamýravist á láglendi,Votlendi
3648,4541,5,12,Brokflóavist,Votlendi
3649,1572,60,12,Starungsmýravist,Votlendi
3650,2144,48,12,Runnamýravist á láglendi,Votlendi
3651,3663,63,12,Tjarnastararflóavist,Votlendi
3652,6072,5,12,Brokflóavist,Votlendi
3653,5136,13,8,Fjalldrapamóavist,Mólendi
3654,7421,48,12,Runnamýravist á láglendi,Votlendi
3655,3217,60,12,Starungsmýravist,Votlendi
3656,6087,29,10,Kjarrskógavist,Skóglendi
3657,2182,60,12,Starungsmýravist,Votlendi
3658,2965,60,12,Starungsmýravist,Votlendi
3659,7951,18,11,Grashólavist,Strandlendi
3660,1393,57,2,Snarrótarvist,Graslendi
3661,7002,26,12,Hrossanálarvist,Votlendi
3662,3857,25,7,Hraungambravist,Moslendi
3663,7543,42,8,Mosamóavist,Mólendi
3664,1607,6,2,Bugðupuntsvist,Graslendi
3665,7923,60,12,Starungsmýravist,Votlendi
3666,75,5,12,Brokflóavist,Votlendi
3667,1221,13,8,Fjalldrapamóavist,Mólendi
3668,386,11,2,Finnungsvist,Graslendi
3669,1662,34,8,Lyngmóavist á láglendi,Mólendi
3670,3602,34,8,Lyngmóavist á láglendi,Mólendi
3671,7148,60,12,Starungsmýravist,Votlendi
3672,6748,30,5,Landmelhólavist,Melar og sandlendi
3673,4460,10,5,Eyðimelavist,Melar og sandlendi
3674,3778,41,5,Mosamelavist,Melar og sandlendi
3675,1400,36,2,Língresis- og vingulsvist,Graslendi
3676,5040,10,5,Eyðimelavist,Melar og sandlendi
3677,1887,60,12,Starungsmýravist,Votlendi
3678,3247,42,8,Mosamóavist,Mólendi
3679,705,61,2,Stinnastararvist,Graslendi
3680,2048,60,12,Starungsmýravist,Votlendi
3681,1257,57,2,Snarrótarvist,Graslendi
3682,3038,5,12,Brokflóavist,Votlendi
3683,5481,26,12,Hrossanálarvist,Votlendi
3684,3011,25,7,Hraungambravist,Moslendi
3685,7471,60,12,Starungsmýravist,Votlendi
3686,999,60,12,Starungsmýravist,Votlendi
3687,2249,60,12,Starungsmýravist,Votlendi
3688,809,9,3,Eyðihraunavist,Hraunlendi
3689,2537,5,12,Brokflóavist,Votlendi
3690,168,25,7,Hraungambravist,Moslendi
3691,7723,63,12,Tjarnastararflóavist,Votlendi
3692,687,13,8,Fjalldrapamóavist,Mólendi
3693,216,20,8,Grasmóavist,Mólendi
3694,1483,58,8,Starmóavist,Mólendi
3695,6329,34,8,Lyngmóavist á láglendi,Mólendi
3696,1369,63,12,Tjarnastararflóavist,Votlendi
3697,2467,48,12,Runnamýravist á láglendi,Votlendi
3698,1948,5,12,Brokflóavist,Votlendi
3699,7202,13,8,Fjalldrapamóavist,Mólendi
3700,7517,64,0,Tún og akurlendi,Aðrar landgerðir
3701,3889,48,12,Runnamýravist á láglendi,Votlendi
3702,1561,26,12,Hrossanálarvist,Votlendi
3703,4709,5,12,Brokflóavist,Votlendi
3704,254,63,12,Tjarnastararflóavist,Votlendi
3705,4971,10,5,Eyðimelavist,Melar og sandlendi
3706,7752,5,12,Brokflóavist,Votlendi
3707,5171,10,5,Eyðimelavist,Melar og sandlendi
3708,1602,58,8,Starmóavist,Mólendi
3709,5906,60,12,Starungsmýravist,Votlendi
3710,3508,63,12,Tjarnastararflóavist,Votlendi
3711,6412,60,12,Starungsmýravist,Votlendi
3712,1,57,2,Snarrótarvist,Graslendi
3713,3904,2,10,Birkiskógur,Skóglendi
3714,1763,5,12,Brokflóavist,Votlendi
3715,1376,48,12,Runnamýravist á láglendi,Votlendi
3716,4099,63,12,Tjarnastararflóavist,Votlendi
3717,2165,60,12,Starungsmýravist,Votlendi
3718,2385,5,12,Brokflóavist,Votlendi
3719,7445,36,2,Língresis- og vingulsvist,Graslendi
3720,3783,48,12,Runnamýravist á láglendi,Votlendi
3721,5245,34,8,Lyngmóavist á láglendi,Mólendi
3722,6243,34,8,Lyngmóavist á láglendi,Mólendi
3723,4629,10,5,Eyðimelavist,Melar og sandlendi
3724,4156,39,6,Moldavist,Moldir
3725,2777,60,12,Starungsmýravist,Votlendi
3726,7539,42,8,Mosamóavist,Mólendi
3727,5868,60,12,Starungsmýravist,Votlendi
3728,2168,25,7,Hraungambravist,Moslendi
3729,4212,68,5,Víðimelavist,Melar og sandlendi
3730,532,60,12,Starungsmýravist,Votlendi
3731,2227,64,0,Tún og akurlendi,Aðrar landgerðir
3732,1714,25,7,Hraungambravist,Moslendi
3733,4325,25,7,Hraungambravist,Moslendi
3734,269,60,12,Starungsmýravist,Votlendi
3735,49,20,8,Grasmóavist,Mólendi
3736,3786,13,8,Fjalldrapamóavist,Mólendi
3737,2959,42,8,Mosamóavist,Mólendi
3738,7962,61,2,Stinnastararvist,Graslendi
3739,1272,23,12,Gulstararflóavist,Votlendi
3740,4816,16,8,Fléttumóavist,Mólendi
3741,1328,13,8,Fjalldrapamóavist,Mólendi
3742,1783,34,8,Lyngmóavist á láglendi,Mólendi
3743,352,48,12,Runnamýravist á láglendi,Votlendi
3744,4218,33,8,Lyngmóavist á hálendi,Mólendi
3745,7132,60,12,Starungsmýravist,Votlendi
3746,5105,60,12,Starungsmýravist,Votlendi
3747,440,60,12,Starungsmýravist,Votlendi
3748,6616,60,12,Starungsmýravist,Votlendi
3749,5181,59,12,Starungsflóavist,Votlendi
3750,6333,34,8,Lyngmóavist á láglendi,Mólendi
3751,7977,60,12,Starungsmýravist,Votlendi
3752,6419,63,12,Tjarnastararflóavist,Votlendi
3753,5952,19,5,Grasmelavist,Melar og sandlendi
3754,664,60,12,Starungsmýravist,Votlendi
3755,7559,24,12,Hengistararflóavist,Votlendi
3756,4521,40,3,Mosahraunavist,Hraunlendi
3757,182,1,1,Auravist,Eyrar
3758,1384,48,12,Runnamýravist á láglendi,Votlendi
3759,6637,47,12,Runnamýravist á hálendi,Votlendi
3760,74,63,12,Tjarnastararflóavist,Votlendi
3761,6811,13,8,Fjalldrapamóavist,Mólendi
3762,2040,48,12,Runnamýravist á láglendi,Votlendi
3763,5981,17,2,Grasengjavist,Graslendi
3764,3343,20,8,Grasmóavist,Mólendi
3765,201,41,5,Mosamelavist,Melar og sandlendi
3766,7414,48,12,Runnamýravist á láglendi,Votlendi
3767,7905,12,4,Fjallahveravist,Jarðhitasvæði
3768,5950,60,12,Starungsmýravist,Votlendi
3769,6442,48,12,Runnamýravist á láglendi,Votlendi
3770,4267,3,2,Blómgresisvist,Graslendi
3771,1513,26,12,Hrossanálarvist,Votlendi
3772,6592,63,12,Tjarnastararflóavist,Votlendi
3773,6720,48,12,Runnamýravist á láglendi,Votlendi
3774,7047,42,8,Mosamóavist,Mólendi
3775,5631,42,8,Mosamóavist,Mólendi
3776,1835,34,8,Lyngmóavist á láglendi,Mólendi
3777,1890,11,2,Finnungsvist,Graslendi
3778,6458,60,12,Starungsmýravist,Votlendi
3779,377,5,12,Brokflóavist,Votlendi
3780,1820,14,8,Flagmóavist,Mólendi
3781,7416,48,12,Runnamýravist á láglendi,Votlendi
3782,6980,26,12,Hrossanálarvist,Votlendi
3783,7163,60,12,Starungsmýravist,Votlendi
3784,2206,34,8,Lyngmóavist á láglendi,Mólendi
3785,2817,25,7,Hraungambravist,Moslendi
3786,5236,36,2,Língresis- og vingulsvist,Graslendi
3787,2694,63,12,Tjarnastararflóavist,Votlendi
3788,1332,14,8,Flagmóavist,Mólendi
3789,7143,41,5,Mosamelavist,Melar og sandlendi
3790,177,26,12,Hrossanálarvist,Votlendi
3791,229,24,12,Hengistararflóavist,Votlendi
3792,3088,58,8,Starmóavist,Mólendi
3793,4806,10,5,Eyðimelavist,Melar og sandlendi
3794,1079,50,5,Sanda- og vikravist,Melar og sandlendi
3795,4941,19,5,Grasmelavist,Melar og sandlendi
3796,4652,10,5,Eyðimelavist,Melar og sandlendi
3797,3466,13,8,Fjalldrapamóavist,Mólendi
3798,6737,25,7,Hraungambravist,Moslendi
